2020/07/20,09_20_01,39.75,4,1,1,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.32,42.82,1,1006.39,1006.33,34.42,1,49.10,33.20,47.60,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_20_03,40.00,4,1,1,0,0,0,0,0,76,79,1,66,68,1,1005.60,1005.33,43.01,1,1006.55,1006.33,34.42,1,49.50,33.20,48.00,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_20_05,40.00,4,1,1,0,0,0,0,0,77,79,1,71,68,1,1005.52,1005.35,42.92,1,1006.00,1006.33,34.32,1,49.20,33.30,48.40,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_20_07,39.50,4,1,1,0,0,0,0,0,79,79,1,71,68,1,1005.29,1005.36,43.01,1,1006.00,1006.33,34.32,1,49.40,33.30,48.70,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_20_09,39.25,4,1,1,0,0,0,0,0,81,79,1,71,68,1,1005.13,1005.35,43.11,1,1006.00,1006.33,34.32,1,49.10,33.30,48.80,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_20_12,39.25,4,1,1,0,0,0,0,0,81,79,1,67,68,1,1005.13,1005.35,43.11,1,1006.39,1006.32,34.42,1,48.60,33.30,48.80,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_20_14,39.25,4,1,1,0,0,0,0,0,79,79,1,69,68,1,1005.29,1005.36,43.21,1,1006.16,1006.31,34.51,1,48.60,33.30,48.50,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_20_16,39.25,0,1,1,0,0,0,0,0,77,79,1,66,68,1,1005.52,1005.37,43.31,1,1006.55,1006.33,34.51,1,48.60,33.30,48.30,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_20_18,39.25,0,1,0,0,0,0,0,0,79,79,1,66,68,1,1005.29,1005.36,43.31,1,1006.55,1006.33,34.61,1,49.00,33.20,48.10,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_20_20,39.25,0,1,0,0,0,0,0,0,79,79,1,67,68,1,1005.29,1005.36,43.40,1,1006.39,1006.33,34.61,1,49.00,33.20,48.70,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_20_22,39.50,0,1,0,0,0,0,0,0,80,79,1,67,68,1,1005.29,1005.36,43.40,1,1006.39,1006.33,34.61,1,50.10,33.20,49.10,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_20_25,39.25,0,1,0,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.36,43.40,1,1006.39,1006.33,34.61,1,50.10,33.20,49.30,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_20_27,39.50,0,1,0,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.36,43.40,1,1006.39,1006.33,34.61,1,50.80,33.10,49.80,31.60,0,255,0,0,PRESSURE1,
2020/07/20,09_20_29,39.25,0,1,0,0,0,0,0,0,80,79,1,66,68,1,1005.29,1005.36,43.40,1,1006.55,1006.34,34.71,1,51.00,33.10,50.00,31.60,0,255,0,0,PRESSURE1,
